Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance
Toorak,8/1085 Malvern Rd,3,u,,SP,RT,08-10-2016,4.6
Toorak,2/703 Orrong Rd,2,u,1450000.0,PI,Williams,08-10-2016,4.6
Toorak,4/530 Toorak Rd,2,u,,S,hockingstuart,08-10-2016,4.6
Toorak,5 Berenice Tce,4,h,4000000.0,VB,Jellis,10-09-2016,4.6
Toorak,1 Grosvenor Ct,3,u,1635000.0,S,Sotheby's,10-09-2016,4.6
Toorak,4/48 Lansell Rd,3,u,1560000.0,SP,Castran,10-09-2016,4.6
Toorak,5/755 Malvern Rd,3,t,2400000.0,S,Castran,10-09-2016,4.6
Toorak,11/789 Malvern Rd,1,u,345000.0,S,Woodards,10-09-2016,4.6
Toorak,11/41 Tintern Av,2,u,775000.0,S,hockingstuart,10-09-2016,4.6
Toorak,7a Woorigoleen Rd,3,t,2650000.0,VB,Jellis,10-09-2016,4.6
Toorak,11 Church St,3,t,2700000.0,VB,Kay,12-06-2016,4.6
Toorak,21a Douglas St,4,h,,PI,RT,12-11-2016,4.6
Toorak,9 Glyndebourne Av,4,h,,S,RT,12-11-2016,4.6
Toorak,19/36 Grange Rd,1,u,515501.0,SP,hockingstuart,12-11-2016,4.6
Toorak,2/76 Mathoura Rd,1,u,611000.0,SP,hockingstuart,12-11-2016,4.6
Toorak,16/637 Orrong Rd,2,u,,S,Jellis,12-11-2016,4.6
Toorak,226 Williams Rd,4,h,,S,Jellis,12-11-2016,4.6
Toorak,54 Irving Rd,2,t,,S,Marshall,13-08-2016,4.6
Toorak,1 Ross St,4,h,4000000.0,VB,Kay,13-08-2016,4.6
Toorak,7/413 Toorak Rd,2,u,,S,Kay,13-08-2016,4.6
Toorak,8/5 Gordon St,1,u,405000.0,PI,Jellis,14-05-2016,4.6
Toorak,623 Malvern Rd,3,h,,SP,Jellis,14-05-2016,4.6
Toorak,28/703 Orrong Rd,2,u,,S,Marshall,14-05-2016,4.6
Toorak,737 Orrong Rd,3,h,,SP,RT,14-05-2016,4.6
Toorak,2/35 Tintern Av,2,u,,SN,Abercromby's,14-05-2016,4.6
Toorak,17 Albany Rd,3,h,6250000.0,S,Kay,15-10-2016,4.6
Toorak,23 Canberra Rd,4,h,4500000.0,PI,RT,15-10-2016,4.6
Toorak,28 Church St,4,h,2025000.0,PI,Sotheby's,15-10-2016,4.6
Toorak,7/36 Grange Rd,1,u,541000.0,S,Jellis,15-10-2016,4.6
Toorak,4/83 Grange Rd,3,t,1550000.0,VB,Kay,15-10-2016,4.6
Toorak,3/1085 Malvern Rd,3,u,2205000.0,S,Jellis,15-10-2016,4.6
Toorak,18/703 Orrong Rd,2,u,1100000.0,VB,David,15-10-2016,4.6
Toorak,12/1 Ruabon Rd,2,u,490000.0,PI,Thomson,15-10-2016,4.6
Toorak,74/546 Toorak Rd,3,u,,SN,Kay,15-10-2016,4.6
Toorak,719a Malvern Rd,3,h,1300000.0,SP,Biggin,16-04-2016,4.6
Toorak,7/767 Malvern Rd,2,u,,SP,Thomson,16-04-2016,4.6
Toorak,5 Kyeamba Gr,3,t,2050000.0,S,Rodney,17-09-2016,4.6
Toorak,3 Mell St,5,h,2170000.0,S,Matthew,17-09-2016,4.6
Toorak,205/1 Wallace Av,3,u,2100000.0,VB,RT,17-09-2016,4.6
Toorak,16 Chastleton Av,4,h,5020000.0,S,Kay,18-06-2016,4.6
Toorak,16/14 Lansell Rd,2,u,705000.0,S,RT,18-06-2016,4.6
Toorak,3/765 Malvern Rd,2,u,575000.0,S,Luxe,18-06-2016,4.6
Toorak,17/34 Mathoura Rd,1,u,366000.0,S,Jellis,18-06-2016,4.6
Toorak,7 Power Av,5,h,,S,Kay,18-06-2016,4.6
Toorak,28 Warra St,4,h,2620000.0,S,Jellis,18-06-2016,4.6
Toorak,296b Williams Rd,3,t,,PI,Marshall,18-06-2016,4.6
Toorak,8/17 Myoora Rd,2,u,540000.0,VB,Hodges,22-05-2016,4.6
Toorak,1/24 Tintern Av,3,u,1050000.0,S,Greg,22-05-2016,4.6
Toorak,508 Toorak Rd,6,u,,S,Kay,22-05-2016,4.6
Toorak,1/183 Kooyong Rd,2,u,857000.0,S,Walsh,22-08-2016,4.6
Toorak,3/11 Lascelles Av,3,u,,SN,Abercromby's,22-08-2016,4.6
Toorak,3 Vista Gr,4,h,,S,Marshall,22-08-2016,4.6
Toorak,14/27 Wallace Av,1,u,525000.0,PI,Biggin,22-08-2016,4.6
Toorak,6 Leighton Ct,3,h,4200000.0,S,Melbourne,23-04-2016,4.6
Toorak,2/9 Tintern Av,3,u,,SP,RT,24-09-2016,4.6
Toorak,2/9 Tintern Av,3,u,851000.0,SP,RT,24-09-2016,4.6
Toorak,16/36 Grange Rd,1,u,460000.0,PI,hockingstuart,26-07-2016,4.6
Toorak,16 Glyndebourne Av,2,h,1950000.0,S,Rodney,27-06-2016,4.6
Toorak,15/703 Orrong Rd,2,u,1400000.0,PI,Williams,27-06-2016,4.6
Toorak,23/530 Toorak Rd,2,u,511000.0,SP,Morleys,27-06-2016,4.6
Toorak,1/558 Toorak Rd,2,u,645000.0,SP,Marshall,27-06-2016,4.6
Toorak,28 Bruce St,3,h,2250000.0,SP,Castran,28-05-2016,4.6
Toorak,21 Power Av,4,h,,S,Marshall,28-05-2016,4.6
Toorak,37 Tintern Av,3,h,5000000.0,VB,Kay,28-05-2016,4.6
Toorak,10/530 Toorak Rd,2,u,525000.0,S,Jellis,28-05-2016,4.6
Toorak,1/568 Toorak Rd,3,u,,SP,Jellis,28-05-2016,4.6
Toorak,16 Cole Ct,3,h,3270000.0,S,Marshall,28-08-2016,4.6
Toorak,2 Duffryn Pl,4,h,,SP,Marshall,28-08-2016,4.6
Toorak,6/183 Kooyong Rd,2,u,866000.0,S,Marshall,30-07-2016,4.6
Toorak,18/637 Orrong Rd,2,u,,S,Jellis,30-07-2016,4.6
Toorak,3 Ruabon Rd,3,h,1170000.0,S,Fletchers,30-07-2016,4.6
Toorak,11/24 Springfield Av,2,u,1000000.0,S,Jellis,30-07-2016,4.6
Toorak,3/625 Toorak Rd,2,u,920000.0,S,RT,30-07-2016,4.6
Viewbank,52 Rosemar Cct,4,h,910000.0,S,Miles,03-09-2016,13.8
Viewbank,4 The Glade,3,h,960000.0,S,Miles,03-09-2016,13.8
Viewbank,37 Eamon Dr,3,h,770000.0,S,Barry,04-06-2016,13.8
Viewbank,14 Rosemary Ct,4,h,730000.0,PI,Miles,04-06-2016,13.8
Viewbank,24 Martins La,3,h,820000.0,S,Nelson,06-08-2016,13.8
Viewbank,26 Lyon Rd,4,h,1102500.0,S,Miles,07-05-2016,13.8
Viewbank,85 Graham Rd,4,h,,SN,Miles,07-11-2016,13.8
Viewbank,8 Mark St,4,h,,SN,Miles,07-11-2016,13.8
Viewbank,3 Meadow Ct,4,h,,SN,Miles,07-11-2016,13.8
Viewbank,20 Robern Pde,4,h,1005000.0,S,Darren,07-11-2016,13.8
Viewbank,15 Diane Cr,3,h,828500.0,SA,Nelson,12-06-2016,13.8
Viewbank,10/86 Graham Rd,2,u,546000.0,S,Miles,12-11-2016,13.8
Viewbank,23 Rockaway Dr,3,h,,S,Fletchers,12-11-2016,13.8
Viewbank,17 Lena St,3,h,765000.0,S,Ray,14-05-2016,13.8
Viewbank,19 Lena St,3,h,920000.0,S,Miles,14-05-2016,13.8
Viewbank,5/62 Meyrick Cr,2,u,455000.0,PI,hockingstuart,14-05-2016,13.8
Viewbank,3 Norma Ct,5,h,895000.0,S,Barry,14-05-2016,13.8
Viewbank,15 Christine St,3,h,775000.0,SP,Miles,16-04-2016,13.8
Viewbank,26 Broadlea Cr,4,h,1137000.0,S,Fletchers,16-07-2016,13.8
Viewbank,5/367 Lower Plenty Rd,3,u,440000.0,SP,Barry,16-07-2016,13.8
Viewbank,32 Fran Cr,3,h,970000.0,S,Miles,17-09-2016,13.8
Viewbank,42 Lyon Rd,4,h,1042500.0,S,Miles,17-09-2016,13.8
Viewbank,24 Northwood Dr,5,h,1025000.0,S,Nelson,17-09-2016,13.8
Viewbank,11 Grantham Rd,4,h,940000.0,VB,Miles,18-06-2016,13.8
Viewbank,44 Martins La,4,h,895000.0,S,Miles,18-06-2016,13.8
Viewbank,40 Castleton Rd,3,h,820000.0,S,Morrison,22-05-2016,13.8
Viewbank,82 Casey Cr,6,h,1210000.0,S,Miles,22-08-2016,13.8
Viewbank,159 Graham Rd,3,h,870000.0,SP,Nelson,22-08-2016,13.8
Viewbank,111 Rutherford Rd,4,h,1085000.0,S,Barry,22-08-2016,13.8
Viewbank,3 The Nook,4,h,1050000.0,VB,Nelson,26-07-2016,13.8
Viewbank,50a Casey Cr,4,h,,SP,Nelson,28-05-2016,13.8
Viewbank,15 Rosemary Ct,4,h,,SN,Nelson,28-05-2016,13.8
Viewbank,20 Sherlowe Cr,4,h,820000.0,SA,Fletchers,28-05-2016,13.8
Viewbank,9 Ironbark St,3,h,,SN,Miles,28-08-2016,13.8
Watsonia,23 Gabonia Av,3,h,620000.0,S,Darren,03-09-2016,14.9
Watsonia,5 Sarong St,3,h,600000.0,SP,Barry,04-06-2016,14.9
Watsonia,2/21 High St,3,h,690000.0,S,Buckingham,06-08-2016,14.9
Watsonia,80 Frensham Rd,3,h,,PI,Barry,07-11-2016,14.9
Watsonia,7 Marilyn Ct,4,h,,SN,Ray,08-10-2016,14.9
Watsonia,1/42 Wattle Dr,3,h,582000.0,S,Ken,08-10-2016,14.9
Watsonia,7 French Ct,3,h,740000.0,S,Buckingham,10-09-2016,14.9
Watsonia,56 Frensham Rd,3,h,671000.0,S,Barry,12-11-2016,14.9
Watsonia,1 Meagher St,3,h,741000.0,SP,Buckingham,12-11-2016,14.9
Watsonia,18 Temby St,4,h,706000.0,S,Ray,12-11-2016,14.9
Watsonia,2 Thompson St,3,h,725000.0,S,Buckingham,12-11-2016,14.9
Watsonia,45 Grace St,3,h,808000.0,S,Darren,13-08-2016,14.9
Watsonia,4 Ananda Ct,3,h,711000.0,S,Barry,14-05-2016,14.9
Watsonia,1/18 Leafield St,3,u,537000.0,S,Barry,14-05-2016,14.9
Watsonia,3 Tennyson St,3,h,1040000.0,PI,Buckingham,16-04-2016,14.9
Watsonia,11 Leafield St,4,h,1171000.0,S,Buckingham,16-07-2016,14.9
Watsonia,1 Papua St,2,h,662000.0,S,Buckingham,16-07-2016,14.9
Watsonia,16 Castlereagh Pl,3,h,800000.0,S,hockingstuart,18-06-2016,14.9
Watsonia,7 Crellin Cr,4,h,652000.0,S,Nelson,22-05-2016,14.9
Watsonia,18 Papua St,3,h,922000.0,S,Barry,22-05-2016,14.9
Watsonia,3/8 Herbert St,2,t,485000.0,S,Stockdale,23-04-2016,14.9
Watsonia,295 Greenwood Dr,3,h,860500.0,S,Barry,24-09-2016,14.9
Watsonia,2/21 Meagher St,2,h,728000.0,S,Barry,24-09-2016,14.9
Watsonia,4 Papua St,3,h,702000.0,S,Buckingham,24-09-2016,14.9
Watsonia,49 Wattle Dr,3,h,627500.0,S,Barry,24-09-2016,14.9
Watsonia,14 Illoura St,3,h,601000.0,S,Darren,27-06-2016,14.9
Watsonia,2/5 Marilyn Ct,3,u,549000.0,S,Darren,27-06-2016,14.9
Watsonia,3 Dunn St,2,h,,PI,Barry,28-05-2016,14.9
Watsonia,28 Papua St,2,h,701000.0,S,Barry,28-05-2016,14.9
Watsonia,5 Princes St,3,h,645000.0,S,Ray,28-08-2016,14.9
Watsonia,25 Grace St,3,h,,SN,Barry,30-07-2016,14.9
Watsonia,36 Powley Pde,3,h,838000.0,S,Barry,30-07-2016,14.9
West Melbourne,44 Anderson St,3,t,1010000.0,S,Jellis,03-09-2016,1.9
West Melbourne,115 Abbotsford St,3,h,1260000.0,S,Alexkarbon,04-06-2016,1.9
West Melbourne,302/118 Dudley St,1,u,,W,Pagan,04-06-2016,1.9
West Melbourne,10/18 Ireland St,1,u,460000.0,PI,Nelson,04-06-2016,1.9
West Melbourne,306/145 Roden St,2,u,,PI,Edward,04-06-2016,1.9
West Melbourne,96 Roden St,3,h,2370000.0,S,Alexkarbon,04-06-2016,1.9
West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,06-08-2016,1.9
West Melbourne,9/24 Ireland St,1,u,550000.0,S,Nelson,07-05-2016,1.9
West Melbourne,108/33 Jeffcott St,3,u,660000.0,PI,hockingstuart,07-05-2016,1.9
West Melbourne,1/44 Chetwynd street,2,u,836000.0,S,Collins,07-11-2016,1.9
West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,08-10-2016,1.9
West Melbourne,410/118 Dudley St,1,u,,PI,Greg,14-05-2016,1.9
West Melbourne,47 Hawke St,5,h,,SN,W.B.,14-05-2016,1.9
West Melbourne,24 Franklin Pl,3,t,,PI,Jellis,15-10-2016,1.9
West Melbourne,38/28 Jeffcott St,4,u,860000.0,S,MICM,17-09-2016,1.9
West Melbourne,6/40 Batman St,3,t,1130000.0,PI,Caine,18-06-2016,1.9
West Melbourne,34 Eades Pl,3,h,,SP,Nelson,22-08-2016,1.9
West Melbourne,209/5 Stawell St,1,u,443000.0,S,Nelson,24-09-2016,1.9
West Melbourne,11/24 Ireland St,1,u,482000.0,SP,Nelson,26-07-2016,1.9
West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,28-05-2016,1.9
West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,28-05-2016,1.9
West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,30-07-2016,1.9
Williamstown,4 Freyer St,4,h,1325000.0,S,hockingstuart,03-09-2016,8.0
Williamstown,46 Pasco St,4,h,1400000.0,S,Gunn&Co,03-09-2016,8.0
Williamstown,8 Pope Pl,3,h,920000.0,SP,Sweeney,03-09-2016,8.0
Williamstown,54 Twyford St,3,h,1535000.0,S,Greg,03-09-2016,8.0
Williamstown,110 Bayview St,3,h,1200000.0,S,RT,04-06-2016,8.0
Williamstown,27a Perry St,4,h,2000000.0,S,Sweeney,04-06-2016,8.0
Williamstown,64 Twyford St,4,h,3130000.0,S,RT,04-06-2016,8.0
Williamstown,25 Anzac Cr,2,h,1500000.0,SP,Greg,06-08-2016,8.0
Williamstown,74 Thompson St,4,h,,S,RT,06-08-2016,8.0
Williamstown,12 McGuire Cr,3,h,825000.0,S,Williams,07-05-2016,8.0
Williamstown,98 Osborne St,3,h,1460000.0,S,Greg,07-05-2016,8.0
Williamstown,8/99 Verdon St,1,u,310000.0,SP,Sweeney,07-05-2016,8.0
Williamstown,20 Bates Dr,3,h,1200000.0,S,Williams,07-11-2016,8.0
Williamstown,28 Council La,3,h,1560000.0,SP,Greg,07-11-2016,8.0
Williamstown,8/29 Dover Rd,1,u,,PN,Raine,07-11-2016,8.0
Williamstown,19 Perry St,3,h,1575000.0,S,Greg,07-11-2016,8.0
Williamstown,13/8 The Strand,2,t,830000.0,SP,Greg,07-11-2016,8.0
Williamstown,19/8 The Strand,2,t,830000.0,SP,Greg,07-11-2016,8.0
Williamstown,17 Station Rd,4,h,1085000.0,S,Greg,08-10-2016,8.0
Williamstown,73 Victoria St,4,h,1815000.0,PI,Sweeney,08-10-2016,8.0
Williamstown,17 Yarra St,3,h,1470000.0,S,Jas,08-10-2016,8.0
Williamstown,33 Hannan St,4,h,2230000.0,S,Greg,10-09-2016,8.0
Williamstown,112 Crofton Dr,4,h,1330000.0,S,Williams,12-11-2016,8.0
Williamstown,5 Railway Pl,3,h,1010000.0,PI,Sweeney,12-11-2016,8.0
Williamstown,20 Proctor St,3,h,1010000.0,S,Raine,13-08-2016,8.0
Williamstown,5/72 Dover Rd,2,u,450000.0,S,Williams,14-05-2016,8.0
Williamstown,5/77 Dover Rd,2,u,513500.0,S,RT,14-05-2016,8.0
Williamstown,102 John St,2,h,1000000.0,S,Jas,15-10-2016,8.0
Williamstown,24/18 Station Rd,2,u,415000.0,S,Greg,15-10-2016,8.0
Williamstown,22 Burbidge Dr,3,h,906000.0,SP,Compton,16-04-2016,8.0
Williamstown,71 Hannan St,4,h,1805000.0,S,Greg,16-04-2016,8.0
Williamstown,46 Illawarra St,3,h,,SN,Greg,16-04-2016,8.0
Williamstown,169 Nelson Pl,3,h,,S,Rodney,16-04-2016,8.0
Williamstown,16 Princes St,4,h,1126000.0,SP,Raine&Horne,16-04-2016,8.0
Williamstown,21a Station Rd,3,t,935000.0,SP,Sweeney,16-04-2016,8.0
Williamstown,16 Merrett Dr,4,h,,SP,Ray,16-07-2016,8.0
Williamstown,16 Oconnell Mw,3,h,1205000.0,SP,Williams,16-07-2016,8.0
Williamstown,200 Osborne St,5,h,,SP,Greg,16-07-2016,8.0
Williamstown,53 Thompson St,3,h,,SP,Sweeney,16-07-2016,8.0
Williamstown,18 James St,2,h,895000.0,SA,Hunter,17-09-2016,8.0
Williamstown,1 Laverton St,2,h,890000.0,VB,Greg,17-09-2016,8.0
Williamstown,4/54 Yarra St,2,u,375000.0,SP,Williams,17-09-2016,8.0
Williamstown,45 Albert St,2,h,769000.0,S,RT,18-06-2016,8.0
Williamstown,175 Douglas Pde,3,h,1360000.0,S,Sweeney,22-05-2016,8.0
Williamstown,104 Hannan St,4,h,2050000.0,S,Sweeney,22-05-2016,8.0
Williamstown,116a Hannan St,3,h,975000.0,PI,Sweeney,22-05-2016,8.0
Williamstown,33 Cecil St,3,h,1310000.0,S,Sweeney,24-09-2016,8.0
Williamstown,105 Dover Rd,4,t,830000.0,SP,Gunn&Co,24-09-2016,8.0
Williamstown,6/13 Dover Rd,2,u,491500.0,S,RT,24-09-2016,8.0
Williamstown,2 Heriot Pl,3,h,,SN,Williams,24-09-2016,8.0
Williamstown,2/4 Lyons St,2,u,547500.0,SP,Greg,24-09-2016,8.0
Williamstown,24 John St,2,h,920000.0,S,Jas,26-07-2016,8.0
Williamstown,166 Cecil St,3,h,960000.0,SP,Gunn&Co,27-06-2016,8.0
Williamstown,118 Hannan St,3,h,1482500.0,S,Sweeney,27-06-2016,8.0
Williamstown,19 MacLean St,4,h,1300000.0,PI,Sweeney,27-06-2016,8.0
Williamstown,44 Parker St,3,h,1378000.0,SP,Williams,27-06-2016,8.0
Williamstown,2/125 Ferguson St,1,u,331000.0,S,Williams,28-05-2016,8.0
Williamstown,14 Osborne St,4,h,,SP,Greg,28-05-2016,8.0
Williamstown,5 Dover La,3,h,1230000.0,S,RT,28-08-2016,8.0
Williamstown,8 Freyer St,4,h,,SN,Williams,30-07-2016,8.0
Williamstown North,4/4 Florence St,2,t,500000.0,VB,Village,03-09-2016,8.9
Williamstown North,4/29 Champion Rd,2,u,400000.0,SP,Compton,08-10-2016,8.9
Williamstown North,37 Champion Rd,5,h,1410000.0,SP,Sweeney,08-10-2016,8.9
Williamstown North,10/68 Kororoit Creek Rd,1,u,285000.0,S,Williams,10-09-2016,8.9
Williamstown North,3 Myrtle St,4,h,881000.0,SP,Sweeney,13-08-2016,8.9
Williamstown North,42 Park Cr,2,h,600000.0,SA,Barlow,16-04-2016,8.9
Williamstown North,12/29 Champion Rd,2,u,380000.0,PI,Greg,18-06-2016,8.9
Williamstown North,13/68 Kororoit Creek Rd,2,u,367500.0,S,Sweeney,24-09-2016,8.9
Windsor,207/152 Peel St,2,u,580000.0,VB,Jellis,03-09-2016,5.1
Windsor,6/213 Dandenong Rd,2,u,600000.0,S,hockingstuart,06-08-2016,5.1
Windsor,4/12 Ellesmere Rd,2,u,800000.0,S,Fletchers,07-05-2016,5.1
Windsor,17/25 Williams Rd,1,u,275000.0,VB,Gary,07-05-2016,5.1
Windsor,33 Earl St,2,h,1325000.0,S,Marshall,07-11-2016,5.1
Windsor,7b Nathan Pl,3,h,1540000.0,S,Biggin,07-11-2016,5.1
Windsor,15 Albert St,3,h,,SN,hockingstuart,08-10-2016,5.1
Windsor,9/11 Wrexham Rd,2,u,,S,hockingstuart,08-10-2016,5.1
Windsor,115 Albert St,3,h,1370000.0,S,Paul,10-09-2016,5.1
Windsor,5/9 Williams Rd,2,u,655000.0,PI,Tim,10-09-2016,5.1
Windsor,13/14 Newry St,2,u,450000.0,PI,hockingstuart,13-08-2016,5.1
Windsor,40/174 Peel St,1,u,,SP,Marshall,14-05-2016,5.1
Windsor,87 Peel St,2,h,,S,hockingstuart,14-05-2016,5.1
Windsor,23 Raleigh St,4,h,,SN,hockingstuart,14-05-2016,5.1
Windsor,106/233 Dandenong Rd,1,u,300000.0,VB,Ray,15-10-2016,5.1
Windsor,4/11 Lewisham Rd,2,u,520000.0,PI,Biggin,15-10-2016,5.1
Windsor,23 Victoria St,2,h,,S,Jellis,16-04-2016,5.1
Windsor,6/28 The Avenue,2,u,650000.0,S,Thomson,16-07-2016,5.1
Windsor,7/8 The Avenue,1,u,501000.0,PI,Noel,16-07-2016,5.1
Windsor,1/43 Williams Rd,2,u,380000.0,VB,hockingstuart,16-07-2016,5.1
Windsor,2/4 Mary St,3,t,,SN,Gary,17-09-2016,5.1
Windsor,9 Newry St,3,h,,S,hockingstuart,17-09-2016,5.1
Windsor,10/27 Lewisham Rd,2,u,600000.0,S,Biggin,18-06-2016,5.1
Windsor,54a Lewisham Rd,3,h,,S,Jellis,18-06-2016,5.1
Windsor,94 Union St,2,h,,S,Biggin,18-06-2016,5.1
Windsor,15 Williams Rd,4,h,,SN,Jellis,18-06-2016,5.1
Windsor,6/23 The Avenue,1,u,400000.0,VB,hockingstuart,22-05-2016,5.1
Windsor,11/5 The Avenue,2,u,623000.0,S,Beller,22-08-2016,5.1
Windsor,3/45 Williams Rd,2,u,600000.0,SP,hockingstuart,24-09-2016,5.1
Windsor,12/29 Upton Rd,2,u,518000.0,S,hockingstuart,26-07-2016,5.1
Windsor,50 Lewisham Rd,3,h,2368000.0,S,Marshall,27-06-2016,5.1
Windsor,17/231 Dandenong Rd,1,u,,S,hockingstuart,28-05-2016,5.1
Windsor,22/17 Ellesmere Rd,2,u,650000.0,VB,McGrath,28-05-2016,5.1
Windsor,11a Erica St,3,h,,SN,Biggin,28-05-2016,5.1
Windsor,1/24 Green St,3,h,1200000.0,S,Biggin,28-05-2016,5.1
Windsor,19 Newry St,3,h,1320000.0,S,Jellis,28-05-2016,5.1
Windsor,22 Stewart St,2,u,,S,RT,28-05-2016,5.1
Windsor,8/15 Wrexham Rd,2,u,580000.0,S,Biggin,28-05-2016,5.1
Windsor,5/243 Dandenong Rd,2,u,555000.0,PI,Kay,28-08-2016,5.1
Windsor,8/14 Newry St,2,u,474000.0,S,Beller,28-08-2016,5.1
Windsor,118 Peel St,3,h,,S,hockingstuart,28-08-2016,5.1
Windsor,31 Raleigh St,2,h,1350000.0,S,Jellis,28-08-2016,5.1
Windsor,77 Raleigh St,3,h,1910000.0,S,Marshall,28-08-2016,5.1
Yallambie,27 Aminya Cr,3,h,665000.0,S,Darren,03-09-2016,15.0
Yallambie,11 Tarcoola Dr,4,h,700000.0,S,Barry,03-09-2016,15.0
Yallambie,40 Allima Av,4,h,760000.0,S,Buckingham,07-05-2016,15.0
Yallambie,16 Lowan Av,3,h,715000.0,S,Buckingham,07-11-2016,15.0
Yallambie,1/6 Aminya Cr,2,u,,SN,Miles,13-08-2016,15.0
Yallambie,340 Yallambie Rd,3,h,602500.0,S,Ray,13-08-2016,15.0
Yallambie,4 Coleen St,3,h,742000.0,S,Barry,15-10-2016,15.0
Yallambie,36 Longacres Rd,4,h,953000.0,S,Fletchers,15-10-2016,15.0
Yallambie,5 Kurdian Ct,4,h,840000.0,S,Barry,16-07-2016,15.0
Yallambie,2 Debra Ct,3,h,650000.0,S,hockingstuart,17-09-2016,15.0
Yallambie,341 Yallambie Rd,4,h,,SP,Nelson,17-09-2016,15.0
Yallambie,4 Melliodora Pl,3,h,731000.0,S,hockingstuart,18-06-2016,15.0
Yallambie,38 Allima Av,3,h,788000.0,S,Barry,22-05-2016,15.0
Yallambie,23 Cascades Vw,3,h,670000.0,VB,Darren,22-08-2016,15.0
Yallambie,27 Longacres Rd,4,h,,SN,Barry,23-04-2016,15.0
Yallambie,252 Yallambie Rd,3,h,720000.0,S,Buckingham,24-09-2016,15.0
Yallambie,27 Ovata Cl,3,h,936000.0,S,Buckingham,26-07-2016,15.0
Yallambie,5 Amanda Ct,3,h,721000.0,S,Barry,28-08-2016,15.0
Yarraville,62 Bena St,4,h,,SP,Jas,03-09-2016,7.0
Yarraville,13 Benbow St,3,h,1000000.0,S,Jas,03-09-2016,7.0
Yarraville,2/5 Jepson St,2,u,640000.0,PI,hockingstuart,03-09-2016,7.0
Yarraville,6 Sanderson St,2,h,890000.0,SP,Village,03-09-2016,7.0
Yarraville,40 Tarrengower St,2,h,760000.0,SP,Jas,03-09-2016,7.0
Yarraville,83 Tarrengower St,3,h,1165000.0,S,Village,03-09-2016,7.0
Yarraville,6 Clarendon St,3,h,910000.0,S,Village,04-06-2016,7.0
Yarraville,1a Court St,2,h,796000.0,SP,Jas,04-06-2016,7.0
Yarraville,3 Cuming St,2,h,856000.0,S,Greg,04-06-2016,7.0
Yarraville,40 Freeman St,3,h,670000.0,VB,Village,04-06-2016,7.0
Yarraville,25 Gray St,4,h,706000.0,S,Jas,04-06-2016,7.0
Yarraville,8 Gray St,3,h,,S,Jas,04-06-2016,7.0
Yarraville,101 Roberts St,3,h,1050000.0,S,hockingstuart,04-06-2016,7.0
Yarraville,8 Ofarrell St,3,h,,SN,hockingstuart,06-08-2016,7.0
Yarraville,1/53 Stephen St,2,u,410000.0,PI,hockingstuart,06-08-2016,7.0
Yarraville,3/247 Williamstown Rd,3,h,,S,Burnham,06-08-2016,7.0
Yarraville,31 Frederick St,4,h,1320000.0,SP,Village,07-05-2016,7.0
Yarraville,98 Powell St,4,h,,SP,Greg,07-05-2016,7.0
Yarraville,8/230 Williamstown Rd,2,t,482500.0,SP,Sweeney,07-05-2016,7.0
Yarraville,30 Court St,4,h,,SN,Village,07-11-2016,7.0
Yarraville,11 Eirene St,4,h,,SP,Village,07-11-2016,7.0
Yarraville,27 Regent St,3,h,1414000.0,S,Jas,07-11-2016,7.0
Yarraville,47 Bayview Rd,5,h,1815000.0,S,Village,08-10-2016,7.0
Yarraville,2/8 Hughes St,2,h,630000.0,PI,Jas,08-10-2016,7.0
Yarraville,66 Severn St,4,h,,SP,Village,08-10-2016,7.0
Yarraville,50 Tongue St,4,h,1870000.0,S,Sweeney,08-10-2016,7.0
Yarraville,60 Hamilton St,4,h,1785000.0,S,Village,10-09-2016,7.0
Yarraville,3/107 Somerville Rd,2,u,330000.0,VB,Jas,10-09-2016,7.0
Yarraville,113 Anderson St,3,t,1040000.0,S,Sweeney,12-11-2016,7.0
Yarraville,52 Goulburn St,3,h,1419000.0,SP,Jas,12-11-2016,7.0
Yarraville,63 Hawkhurst St,3,h,1050000.0,S,Village,12-11-2016,7.0
Yarraville,122 Stephen St,1,h,470000.0,PI,Jas,12-11-2016,7.0
Yarraville,280 Francis St,3,h,850000.0,S,Jas,13-08-2016,7.0
Yarraville,7/13 Stephen St,2,u,501344.0,SP,Sweeney,13-08-2016,7.0
Yarraville,2/255 Wlliamstown Rd,2,u,550000.0,SP,Hunter,13-08-2016,7.0
Yarraville,33 Berry St,2,h,,SN,Village,14-05-2016,7.0
Yarraville,28 Cranbrook St,3,h,,SP,Village,14-05-2016,7.0
Yarraville,317 Francis St,3,h,,SN,Barry,14-05-2016,7.0
Yarraville,9 Stanger St,3,h,796000.0,S,Greg,14-05-2016,7.0
Yarraville,203/109 Anderson St,2,u,666300.0,SP,Jas,15-10-2016,7.0
Yarraville,27 Buninyong St,3,h,1217500.0,PI,Greg,15-10-2016,7.0
Yarraville,41 Gent St,4,h,,SN,Barry,15-10-2016,7.0
Yarraville,1a Kingston St,2,h,610000.0,SP,Jas,15-10-2016,7.0
